,Name,ID,Latitude,Longitude,Rating,Types,Vicinity
2270,Posto Shell GRL Boas Vindas,ChIJPxYJ7m0RFgcR-cAFUg8wUr4,-12.8785431,-38.4316945,3.6,gas_station,"1A Travessa Ruth Fernandes, 268-336 - Valéria, Salvador"
2275,Posto Menor Preço,ChIJy4HTHccRFgcRwAWDH3TzQK4,-12.8720432,-38.4268495,3.8,gas_station,"R. José Roberto Otoni, 3090 - Valéria, Salvador"
2278,Posto 29 de Marco,ChIJH2PMHfQRFgcRl_dDpR5M2Gk,-12.9100886,-38.4136063,4.8,gas_station,"Av. 29 de Março, Salvador"
2380,Posto Taquipe de Combustíveis,ChIJq6qqqupsFgcRd5PE_gFna2U,-12.7700716,-38.42188489999999,4.7,gas_station,"Via Centro - s/n, Simões Filho"
2401,Shell,ChIJr9HlyhJuFgcRRheHVbbQfLc,-12.695128,-38.4640679,4.5,gas_station,Candeias
2420,Posto Guarani,ChIJE944Vo9qFgcRThU0zlAzaaQ,-12.7723795,-38.3271843,5.0,gas_station,Unnamed Road
2431,Posto Petrobras,ChIJ71CnkrJpFgcRw3fyi4XwGHo,-12.69837,-38.32659,3.0,gas_station,"VIA PERIMETRAL S/N, Via Copec, Camaçari"
2433,vila moema,ChIJ25dbuzESFgcRU-fP8wl6uIo,-12.8518418,-38.4557362,2.4,gas_station,"Nova Brasilia de Valeria, Salvador"
2436,Posto,ChIJ2amfu1QVFgcRaQckQ_MItvY,-12.8204635,-38.3928552,0.0,gas_station,"Av. Elmo Serejo de Farias, 3872 - Jardim Sao Joao de Deus, Simões Filho"
2438,Sodic - DESK CEASA,ChIJqS7XmE0UFgcRyoooTLJvEv8,-12.8379747,-38.3725545,3.6,gas_station,"Rodovia BA-526 KM 5, S/N - Ceasa, Salvador"
2439,Posto Shell - CENTRO AUTOM DE CAMACARI LTDA,ChIJWfifq9dBFgcR7MQtKINBawU,-12.73149,-38.3111758,4.1,gas_station,"BA-535, SN - Polo Petroquímico, Camaçari"
2440,Estacionamento Cia Park,ChIJNYDIwiQVFgcRiPXR_36J6FY,-12.8235137,-38.3994839,3.8,gas_station,"Via Anel III, 20 - Cia Sul, Simões Filho"
2441,Petrobras,ChIJgdRmQcFpFgcRaFi_cGT7OR8,-12.7053821,-38.333389,0.0,gas_station,"AV MANOEL ALFREDO MERCES SANTOS, 783 - Centro, Camaçari"
2443,brasil gas,ChIJ80tT-jprFgcR4zzTES2WRc0,-12.7926573,-38.38827879999999,0.0,gas_station,"Pitanguinha, Simões Filho"
2444,Posto novo,ChIJsU0k0MRtFgcR-OHzXY3RAJk,-12.7321881,-38.4729922,0.0,gas_station,Candeias
2448,Broca poço,ChIJf7uTZlQTFgcR8Pktubx_9Xo,-12.7947226,-38.4050431,3.6,gas_station,"691, R. do Dner, 1 - Lot. Recanto dos Eucaliptos, Simões Filho"
2450,BR Petrobras,ChIJiREGJ99pFgcR2mQ3IqWM5P0,-12.7075552,-38.319068,3.9,gas_station,"R. Contôrno de Centro Administrativo - Centro, Camaçari"
2451,Petrobras,ChIJe7Rq7cNpFgcR5xgUP6m2_5E,-12.7052802,-38.3308239,4.2,gas_station,"Av. Rio Camaçari, SN - Camaçari de Dentro, Camaçari"
2452,Posto Engenho,ChIJ55GBCL9sFgcRDOpbpOKcuig,-12.7730138,-38.4198586,3.7,gas_station,"BA-324, 198 - Lot. Recanto dos Eucaliptos, Simões Filho"
2453,Loja Shell Select - POSTO SHELL - ITAPAGIPE COMERCIO DE COMB LTDA,ChIJcdXFBY0VFgcRYcjY6ifVn6A,-12.8232839,-38.3989628,4.1,gas_station,"VIA CIA AEROPORTO, SN ROD, BA-526, Simões Filho"
2454,Posto de Combustivel,ChIJdXFmrxFpFgcR1o9zuJxEG18,-12.7182953,-38.3279477,4.0,gas_station,"Parque Verde, Camaçari"
2455,Posto Central,ChIJNdqg2N5pFgcReMUkSaDdxP8,-12.7076429,-38.319216,4.2,gas_station,"BA-531 - Dois de Julho, Camaçari"
2456,Petrobras Gas Station,ChIJp7PR-6tsFgcRjoYLssZM07c,-12.7875008,-38.4057355,4.0,gas_station,"Av. Rui Barbosa, 150-164 - Parque Hildete Rocha, Simões Filho"
2457,Posto Petrobrás,ChIJtzJMj11DFgcReEqlYbY6iB4,-12.7060785,-38.3094817,3.6,gas_station,"Av. Leste, 3 - Industrial, Camaçari"
2459,Posto Shell - TVL COMB E LUBRIF LTDA,ChIJxbaOfsVpFgcRsKC_8GCbajw,-12.6985609,-38.3293196,3.8,gas_station,"Av. 28 de Setembro, 279 - Camaçari de Dentro, Camaçari"
2470,Posto Ipiranga,ChIJiYSGc9EVFgcRC3UZFGyqStY,-12.82213,-38.3485,5.0,gas_station,"VIA PARAFUSO 844 LOTE AREA3 - Areia Branca, Lauro de Freitas"
2485,Posto Petrobras,ChIJB3yGtHBCFgcR9vwaofX6c7o,-12.7041398,-38.3110839,4.0,gas_station,"Av. Jorge Amado - Ponto Certo, Camaçari"
2487,Posto Petrobras,ChIJZ-jyy9lpFgcR-svw8sL2tK0,-12.7018388,-38.3198264,3.8,gas_station,"R. da Rodoviária, S/N - Centro, Camaçari"
2494,Posto Xangô,ChIJ82WuQMJpFgcRIuIKSY6IN2Y,-12.7068566,-38.3302302,4.0,gas_station,"Av. Luis Gonzaga, 517 - Phoc II, Camaçari"
2499,Posto Shell - MELISSA COMBUSTIVEIS LTDA ME,ChIJ76Hu6e9pFgcRfbZpp18FO8k,-12.7185121,-38.3280213,4.0,gas_station,"AV. EIXO URBANO SUDOESTE, QD 46B, s/n - Parque Verde, Camaçari"
2503,Posto Brasil,ChIJd4zCON9BFgcRBG74BEJUy3E,-12.7542903,-38.31511,4.0,gas_station,Camaçari
2508,Posto Petrobras,ChIJKzMbmaVpFgcR56xy4RwevAM,-12.6970162,-38.3332906,0.0,gas_station,"Av. Jorge Amado, SN - Jardim Limoeiro, Camaçari"
2514,Posto Soll,ChIJQxaI1i1tFgcRO3gHC5nH1nQ,-12.7730138,-38.4198586,5.0,gas_station,"BA-324, 198 - Lot. Recanto dos Eucaliptos, Simões Filho"
2515,Posto Shell - POSTO AV COMB DER PETRO SERV LTDA,ChIJ_xigbtBpFgcRuyxjN2-R2L4,-12.700112,-38.325351,3.0,gas_station,"Av. Getúlio Vargas, 990 - Centro, Camaçari"
2516,POSTO GR CIA REVENDEDIRA DE COMBUSTÍVEIS E LUBRIFICANTES EIRELIS,ChIJAync9YgTFgcRnSvq3P6fqKM,-12.8021421,-38.4044406,5.0,gas_station,"BA-324, SN, Simões Filho"
2517,Posto Shell - CORESFIL COM REV COMB LTDA,ChIJTbt-iFlrFgcRn4eTjqvcKtc,-12.78228,-38.39572,3.6,gas_station,"R PADRE EMILE F WAGNER, 161 - 0, Simões Filho"
2518,Sodic Sociedade Revendedora de Combustíveis,ChIJ_e4wyLFsFgcRW9Kpg-6evcU,-12.7840053,-38.412622,3.6,gas_station,"Rodovia BR 324 - s/n Km 11, 6, Aratu"
2616,POSTO MARATONA,ChIJi160H6sVFgcRdvqR2k-cEhs,-12.859432,-38.3631592,0.0,gas_station,"BA-526, 19 - Barragem de Ipitanga, Salvador"
2628,Posto fom fom,ChIJWxIaTL8TFgcRbZ-r7WApY1A,-12.8455852,-38.4171939,0.0,gas_station,"BR-324, 340 - Cia Sul, Simões Filho"
2637,Posto de Combustiveis Concentrica,ChIJhWHGAsZpFgcRWULwqLZK0rc,-12.6998145,-38.3329876,4.0,gas_station,"Av. Concêntrica, 689 - Camaçari de Dentro, Camaçari"
2651,Posto P4,ChIJVVX5NbMbFgcRw8nKZDirHro,-12.9783841,-38.4284819,4.0,gas_station,"R. Abelardo Andrade de Carvalho, 351 - Boca do Rio, Salvador"
2668,Posto Oitis,ChIJH3sqbo8QFgcRt_GAAQG-giM,-12.9283913,-38.4313127,3.8,gas_station,"Av. São Rafael, 2267 - São Marcos, Salvador"
2675,Loja Shell Select - POSTO SHELL - DEUSREI COMB E LUBRIF LTDA,ChIJ4dA5j30bFgcRgJ72nFzOqBY,-12.968826,-38.424767,0.0,gas_station,"AV JORGE AMADO LOTE 128 A 130, QD 15, Salvador"
2677,Posto de gasolina Branca,ChIJfUhuRRQRFgcR0Dy_LBxu-vk,-12.9219208,-38.4323667,0.0,gas_station,"Av. Maria Lúcia, Salvador"
2693,Posto Trevo 12 - Patamares,ChIJVU025R8aFgcRpJ6jYHitK_8,-12.963142,-38.4014037,3.9,gas_station,"Av. Octávio Mangabeira, 9075 - Patamares, Salvador"
2696,Jsm Combustiveis,ChIJtX9dEfQaFgcRqxXJd4kwC7Y,-12.957712,-38.453759,3.6,gas_station,"R. Silveira Martins, 3197 - Cabula, Salvador"
